,time,h_values,x_halley,vx_halley,y_halley,vy_halley,z_halley,vz_halley,x_jupiter,vx_jupiter,y_jupiter,vy_jupiter,z_jupiter,vz_jupiter,x_saturne,vx_saturne,y_saturne,vy_saturne,z_saturne,vz_saturne,x_terre,vx_terre,y_terre,vy_terre,z_terre,vz_terre
2531,61397345.205422826,17656.80829043303,381083571632.0408,20839.91824150308,-349260129678.6575,-3681.6196673265563,-106569436895.81938,-7668.375692594947,652791316960.3357,11059.192175509492,-602231930267.4352,7580.705781848045,71499232727.06375,271.18751170121624,1414962621815.4177,2656.7052784500684,-364571751977.1865,9373.265019898057,128638486355.01295,-354.12795023572716,-101638273365.55626,-16820.13687095276,76684650860.95312,-28041.13446610002,-17103413834.65761,-80.14617786543401
2532,61414984.13342667,17638.928003845678,381451112035.3516,20833.862801084524,-349325020558.4635,-3676.071668297138,-106704683809.50186,-7666.673606185563,652986370202.7969,11057.031898400312,-602098197170.4845,7582.698224246088,71504014097.4718,270.9509272927413,1415009473992.227,2655.6557402345716,-364406415245.79095,9373.535372544333,128632239076.09734,-354.223362999154,-101933971377.28665,-16707.67145992253,76189289817.68834,-28125.591026744987,-17104660893.230684,-61.24760988639373
2533,61432604.36529447,17620.23186779828,381818156277.9853,20827.819493221872,-349389745036.9962,-3670.539092006168,-106839757404.27193,-7664.974394144031,653181178654.5892,11054.873651175429,-601964570740.3934,7584.68775855182,71508786233.70181,270.71461995164424,1415056258025.1797,2654.607287412766,-364241249000.7056,9373.805314224932,128625996738.64084,-354.31866930961695,-102227371086.21866,-16594.84146701807,75692970248.373,-28209.528834079065,-17105573563.986002,-42.34129202751308
2534,61450206.866669744,17602.50137527536,382184724905.8916,20821.787961466667,-349454307131.51556,-3665.021582408263,-106974665194.27733,-7663.277959862524,653375753105.1766,11052.717316680239,-601831043776.7504,7586.67449634,71513549410.65714,270.47857666145694,1415102976534.9985,2653.5598626261603,-364076244207.24744,9374.074860116843,128619759005.84532,-354.41387440533697,-102518486226.32655,-16481.643355329365,75195677126.31795,-28292.950747110466,-17106152443.728634,-23.426616246876495
2535,61467790.76954884,17583.902879096608,382550800271.8631,20815.76847810669,-349518704125.9573,-3659.5193590639383,-107109400638.2577,-7661.584383516732,653570084072.7743,11050.563002365527,-601697622986.1941,7588.6583421744235,71518303406.78374,270.2428089959022,1415149627274.5317,2652.513517624292,-363911409018.90314,9374.343997310312,128613526190.58345,-354.50897360670524,-102807300147.37543,-16368.085361600271,74697447136.63707,-28375.850922261816,-17106398055.909554,-4.5049435553723995
2536,61485355.59807982,17564.828530985033,382916372909.07526,20809.76118032828,-349582934754.53546,-3654.0325175229023,-107243960204.45622,-7659.893707337089,653764166415.6412,11048.410767676463,-601564312105.3673,7590.63924498916,71523048107.21393,270.00732326634693,1415196209039.9817,2651.4682808256002,-363746747913.79456,9374.612718917742,128607298466.9935,-354.6039643558517,-103093803034.39256,-16254.173280744311,74198306093.86356,-28458.225450875383,-17106310991.971304,14.42278219281124
2537,61502903.04767093,17547.44959110781,383281478531.385,20803.765463240914,-349647005682.07495,-3648.5604760565097,-107378356992.06415,-7658.205764643833,653958018980.3418,11046.260405988913,-601431098388.9232,7592.617398521857,71527783983.25659,269.77209667679944,1415242726384.2397,2650.424051440279,-363582245015.21875,9374.88105125939,128601075239.2447,-354.69885583668406,-103378020401.36108,-16139.89880178694,73698218000.63165,-28540.080588418536,-17105891814.90797,33.35795853003871
2538,61520433.42966622,17530.38199529074,383646124025.4562,20797.781196451844,-349710918492.2912,-3643.103087298131,-107512593491.49945,-7656.520522178079,654151645313.0126,11044.111880218023,-601297979589.3087,7594.5928402678455,71532511131.55318,269.537124991872,1415289180186.1484,2649.3808110352998,-363417897420.4328,9375.14899945721,128594856401.91417,-354.79364974707056,-103659954873.44382,-16025.262512110563,73197185920.24571,-28621.416031202833,-17105141039.578362,52.30049603143466
2539,61537944.69652156,17511.26685533554,384010267223.93634,20791.809054146965,-349774666179.6336,-3637.660937244312,-107646654133.97664,-7654.838173307887,654345022910.276,11041.965442415181,-601164971375.7767,7596.565342007301,71537229013.18393,269.3024355905253,1415335565076.0671,2648.3386815593744,-363253724341.8935,9375.416532593788,128588642686.59756,-354.8883350300928,-103939571466.98805,-15910.280498648825,72695280524.00616,-28702.220603351845,-17104059333.154173,71.24775255334775
2540,61555437.69669508,17493.000173521315,384373926203.1552,20785.848721685776,-349838252300.3421,-3632.233710073331,-107780545527.83574,-7653.158632943054,654538161257.5902,11039.820989708294,-601032067428.1578,7598.535001901225,71541937870.35658,269.0680170331852,1415381883359.4124,2647.2976126201606,-363089717842.21826,9375.683664022783,128582433797.62866,-354.9829162889722,-104216881949.48772,-15794.949947944806,72192489790.4399,-28782.496604768905,-17102647264.627573,90.20021350096394
2541,61572912.31351849,17474.616823403423,384737098962.88086,20779.900213966695,-349901676890.15454,-3626.8213906670953,-107914266890.84918,-7651.481908774135,654731059180.2869,11037.678537508118,-600899268754.8383,7600.501809350004,71546637685.00812,268.83387081652734,1415428134784.0364,2646.257611260184,-362925879032.0663,9375.950392345594,128576229781.70866,-355.0773929080852,-104491882632.00491,-15679.27436905095,71688829280.17986,-28862.241872599963,-17100905451.856922,109.15732110695738
2542,61590369.284171544,17456.970653060802,385099801242.38184,20773.96325556173,-349964943077.7649,-3621.4237001156325,-108047823973.12949,-7649.807926611832,654923724927.28,11035.537996525833,-600766569873.5702,7602.46584981723,71551328668.51228,268.5999869975175,1415474321356.8347,2645.218633703808,-362762201016.32776,9376.21672919047,128570030382.31413,-355.1717688878898,-104764583235.27318,-15563.251608900904,71184289878.56087,-28941.45813512298,-17098834419.957272,128.1194446936605
2543,61607808.511767,17439.22759545636,385462031440.43506,20768.037855310966,-350028050958.26306,-3616.0406185266747,-108181216140.58597,-7648.136692348689,655116157538.4921,11033.399379716997,-600633971638.7231,7604.427114848958,71556010807.70221,268.3663668102279,1415520442876.1611,2644.1806858133855,-362598684719.6948,9376.482673448254,128563835638.95331,-355.26604371918864,-105034980320.27818,-15446.885024507463,70678886442.22534,-29020.143307500537,-17096434768.576044,147.08604960082488
2544,61625229.8086671,17421.296900100966,385823786072.90704,20762.12405279296,-350091000299.51105,-3610.672153977187,-108314442065.64967,-7646.468220542222,655308355053.4984,11031.262711170892,-600501475595.52,7606.385585805827,71560684065.15326,268.1330127036444,1415566498900.8523,2643.143778853172,-362435331917.87994,9376.74822262916,128557645623.41444,-355.3602164023444,-105303069167.62508,-15330.178604099894,70172636499.33466,-29098.29492429382,-17093707127.517616,166.0565014068147
2545,61642633.35169405,17403.54302694704,386185069223.8727,20756.221763872654,-350153792185.74414,-3605.318202357479,-108447503208.02078,-7644.802490832397,655500319533.0682,11029.12797027704,-600369080517.5255,7608.341285026743,71565348501.23941,267.8999222445727,1415612489953.4116,2642.1079023950747,-362272140969.2215,9377.013379799844,128551460278.00192,-355.4542879078999,-105568850756.16687,-15213.13391142263,69665547002.70853,-29175.91217581393,-17090652081.104334,185.03056196129805
2546,61660017.62855288,17384.276858829642,386545849922.45654,20750.331476762858,-350216421614.98694,-3599.9791784750855,-108580388115.85666,-7643.139644418797,655692034410.4893,11026.995343637582,-600236798031.4083,7610.294045116917,71570003724.0334,267.66711561989797,1415658412094.4746,2641.073146551526,-362109126071.16425,9377.278122304244,128545280145.51057,-355.5482500767376,-105832300549.43887,-15095.763929390354,69157674261.24281,-29252.9867828831,-17087270552.519855,204.00614891525464
2547,61677385.797441475,17368.1688885962,386906194119.13446,20744.452097551093,-350278900404.6564,-3594.6540634682424,-108713121036.62718,-7641.479375814626,655883534623.4054,11024.864444882636,-600104604222.5116,7612.244223268404,71574650592.05075,267.43455047163286,1415704273721.1614,2640.039323433871,-361946257624.9797,9377.542498605484,128539104108.2734,-355.64211999350033,-106093464743.75664,-14978.050094517324,68648938062.53175,-29329.53116393855,-17083562545.965223,222.9862788933109
2548,61694736.62516967,17350.827728197673,387266076617.9554,20738.58402083856,-350341224541.1335,-3589.3431882249884,-108845692647.21124,-7639.8217996780995,656074806677.3555,11022.73542633216,-599972508588.2327,7614.191683316386,71579288787.4661,267.20224325277593,1415750071628.5815,2639.0065065372514,-361783547210.16113,9377.806490279043,128532932609.60667,-355.7358910068382,-106352322857.03842,-14860.003460316138,68139386358.920525,-29405.538239674635,-17079528896.081175,241.96917694644569
2549,61712069.040885605,17332.415715930518,387625475616.663,20732.727584921995,-350403390617.2845,-3584.0468317513883,-108978094872.43968,-7638.16701487892,656265838877.372,11020.60842045071,-599840519399.0085,7616.136307522665,71583918036.9256,266.9702082358298,1415795803045.1348,2637.974759700396,-361621004885.0588,9378.070081402635,128526766035.51926,-355.8295573441365,-106608857446.8363,-14741.634109174052,67629062692.71027,-29481.001781988274,-17075170496.379902,260.95323954553015
2550,61729383.902501464,17314.861615856473,387984409314.3129,20726.882476024253,-350465402149.6261,-3578.7646831821858,-109110334373.05772,-7636.514936058431,656456640789.5648,11018.48332302506,-599708630239.9363,7618.078194607197,71588538582.52922,266.7384338701866,1415841470289.6282,2636.9440319503824,-361458622620.5318,9378.333285395876,128520604085.92369,-355.9231236564463,-106863079848.37807,-14622.938998383841,67117953919.95426,-29555.92401362323,-17070487789.342566,279.9389737842877
2551,61746681.073911,17297.171409534036,388342875291.77515,20721.048716600057,-350527259082.82367,-3573.496736105691,-109242410214.73843,-7634.865572816825,656647211022.2008,11016.360151810113,-599576842263.6959,7620.017331720496,71593150400.65349,266.5069219138867,1415887073057.1306,2635.9143314836397,-361296401709.00635,9378.596100554432,128514446814.2928,-356.01658922274,-107114986638.43248,-14503.921860472898,66606076089.891426,-29630.30282028695,-17065481456.995424,298.9257989534829
2552,61763960.351233676,17279.277322678612,388700869728.1298,20715.226351829264,-350588961120.9962,-3568.24300464232,-109374320946.5147,-7633.218941178714,656837547438.1366,11014.238932886257,-599445157140.4087,7621.953698440974,71597753449.73933,266.2756750311092,1415932610864.641,2634.8856705319886,-361134344078.6702,9378.858524148312,128508294298.27983,-356.10995295595455,-107364573549.2961,-14384.5869219425,66093447302.90169,-29704.135829911607,-17060152220.778545,317.91305897903646
2553,61781223.184740536,17262.83350686334,389058423062.70123,20709.414870097753,-350650513864.7072,-3563.0030010313876,-109506077742.33908,-7631.574899635064,657027666117.5881,11012.119489242607,-599313563930.5199,7623.887459639806,71602348128.47928,266.0446737511272,1415978087586.7446,2633.8579628505086,-360972436143.4108,9379.12057855755,128502146026.39435,-356.20322270626815,-107611860072.92134,-14264.92695400155,65580036459.694046,-29777.427709348554,-17054500267.835157,336.9019171507682
2554,61798468.34079734,17245.156056803928,389415510133.60803,20703.61466393519,-350711913333.88153,-3557.777053301949,-109637671288.41797,-7629.933562386355,657217553578.5986,11010.001973356973,-599182072150.0565,7625.818479459392,71606934120.79254,265.8139345202894,1416023500025.746,2632.8312819723146,-360810689488.944,9379.382245407152,128496002442.86551,-356.2963918223913,-107856827107.66205,-14144.95329783906,65065892149.89645,-29850.17169819016,-17048526637.806952,355.8905862985881
2555,61815695.462779425,17227.12198208258,389772123958.80914,20697.825829848174,-350773158688.339,-3552.565222104991,-109769098968.94931,-7628.294959948284,657407206003.6022,11007.886430068265,-599050684634.787,7627.746720402029,71611511344.6418,265.58346204523224,1416068847297.0852,2631.805649223439,-360649107476.2134,9379.643519653973,128489863679.8199,-356.38945839225624,-108099468508.5493,-14024.671295854343,64551037077.4443,-29922.364850986876,-17042232142.712593,374.8782407010933
2556,61832905.06580963,17209.60303020124,390128275601.7492,20692.048171440725,-350834252186.16907,-3547.367304512266,-109900364818.78389,-7626.659039911542,657596629172.2188,11005.772797161078,-598919397571.8917,7629.672242547663,71616079949.62416,265.35324936975206,1416114130810.987,2630.7810340296155,-360487685289.60004,9379.904409476636,128483729558.74846,-356.4824252132884,-108339790489.14821,-13904.080217416426,64035467897.087654,-29994.007895490882,-17035617285.726603,393.86501522468166
2557,61850097.83718248,17192.771372845713,390483979674.5646,20686.281435293557,-350895196683.0666,-3542.183046965591,-110031474182.0135,-7625.025733637815,657785830754.1475,11003.660991239254,-598788205830.4525,7631.595125135143,71620640130.49408,265.12328723791137,1416159352428.2825,2629.757395562322,-360326416497.9216,9380.164925647456,128477599839.55283,-356.57529601229425,-108577801453.2887,-13783.178078061817,63519175934.981255,-30065.102228552994,-17028682467.213509,412.8512370303212
2558,61867272.83144883,17174.99426635278,390839217006.5898,20680.52591579355,-350955989243.95056,-3537.012688598103,-110162419950.99832,-7623.395127616948,657974800450.4912,11001.551129451416,-598657116737.662,7633.515264777358,71625191648.85645,264.8935882329782,1416204509714.8887,2628.7347902041647,-360165309985.0838,9380.425054195934,128471474864.22162,-356.6680656963345,-108813487230.41785,-13661.97437826229,63002201522.69255,-30135.642503647607,-17021428747.789072,431.83543039275656
2559,61884430.49646587,17157.665017038533,391193997254.2547,20674.78143996387,-351016631872.73553,-3531.8560484691743,-110293205643.52397,-7621.7671759582545,658163543295.8434,10999.443157806461,-598526126989.2952,7635.432713928547,71629734635.92842,264.6641463015735,1416249603901.7485,2627.7131913821154,-360004361565.78265,9380.684802265569,128465354478.01186,-356.7607366988223,-109046853039.5833,-13540.468838563893,62484543168.229546,-30205.629160809327,-17013856639.07488,450.81765781323355
2560,61901571.293155305,17140.796689437833,391548330332.7567,20669.047831071293,-351077126608.6635,-3526.7129428157327,-110423834873.81577,-7620.141831638603,658352064464.6136,10997.337020680388,-598395233177.7311,7637.347526420852,71634269225.95618,264.4349552182636,1416294636252.2393,2626.692571742425,-359843566931.6648,9380.94417718484,128459238521.34697,-356.8533115231903,-109277904122.69711,-13418.661052738096,61966198853.61838,-30275.062659238985,-17005966619.859722,469.797997961939
2561,61918695.687160976,17124.39400566982,391902226243.35675,20663.324911429492,-351137475496.65784,-3521.5831875728495,-110554311288.88785,-7618.519047296306,658540369179.172,10995.232661840762,-598264431855.5697,7639.259756530286,71638795553.99698,264.2060086971825,1416339608040.2063,2625.672903647295,-359682921729.5744,9381.203186340637,128453126832.78896,-356.94579269782,-109506645624.26793,-13296.55054619561,61447166285.64095,-30343.943441495954,-16997759138.918634,488.7765364063346
2562,61935802.59455972,17106.907398746203,392255662965.39404,20657.613021135065,-351197675121.6648,-3516.4670628340045,-110684626729.65417,-7616.898922387051,658728445623.3048,10993.130215480067,-598133731412.1857,7641.169285515063,71643313345.61784,263.977321168873,1416384516470.4722,2624.6542517280504,-359522436143.0527,9381.461813685248,128447019803.97723,-357.0381743827055,-109733062110.68765,-13174.14791591433,60927490165.85147,-30412.26574695995,-16989235403.741753,507.75164080458603
2563,61952892.288281046,17089.69372132559,392608646523.63275,20651.912046606074,-351257726853.75586,-3511.364441974161,-110814783376.67668,-7615.281427730528,658916296903.0428,10991.029649062242,-598003129874.528,7643.07614618782,71647822685.2316,263.748888921873,1416429362312.1145,2623.6365998237575,-359362107627.125,9381.720063699702,128440917342.3731,-357.1304580658649,-109957156452.48366,-13051.454116792751,60407174130.0656,-30480.029316626387,-16980395996.634476,526.7231816273578
2564,61969964.47861597,17072.19033492299,392961171319.30334,20646.222062091394,-351317630083.19745,-3506.2753666841777,-110944779124.81581,-7613.666587414101,659103919939.2472,10988.930999201479,-597872629568.6449,7644.9803085687645,71652323508.72038,263.520715765668,1416474144857.4626,2622.619965276778,-359201938915.17096,9381.977932360704,128434819556.31892,-357.22264219700924,-110178924177.01033,-12928.474147162646,59886238921.13041,-30547.23167071791,-16971241793.416157,545.6904049668852
2565,61987019.304595985,17054.825980013833,393313240608.7113,20640.54299885386,-351377385705.78864,-3501.1997508013164,-111074615134.20398,-7612.0543849418755,659291316365.6293,10986.834249812266,-597742229544.0834,7646.8817905179385,71656815865.1005,263.2927997787661,1416518864523.9604,2621.6043398989264,-359041928718.299,9382.23542212409,128428726401.06323,-357.31472754104914,-110398366509.21996,-12805.209939278137,59364692227.591995,-30613.872049375197,-16961773456.962608,564.6530327992464
2566,62004057.39519128,17038.090595297002,393664867753.87494,20634.874625464432,-351436996325.9344,-3496.137363180261,-111204296292.53339,-7610.4447575801,659478493196.5009,10984.739324554912,-597611925101.7188,7648.780664460889,71661299932.13274,263.0651324941508,1416563523012.364,2620.5896863238177,-358882071150.6023,9382.49254283351,128422637656.69054,-357.4067175078681,-110615490883.69608,-12681.659863288765,58842526662.46781,-30679.951587129126,-16951991360.806196,583.6113329652703
2567,62021078.372132294,17020.976941010093,394016045323.0643,20629.217045955396,-351496461017.5197,-3491.0882726312766,-111333819819.33528,-7608.837737810797,659665446378.6678,10982.646270919005,-597481719243.5422,7650.676890521232,71665775622.2507,262.8377189052576,1416608119382.2874,2619.5760271666563,-358722369776.1805,9382.749289125222,128416553463.13559,-357.49861006888096,-110830291839.5647,-12557.829579189744,58319765634.59763,-30745.46750019688,-16941896444.829052,602.5644533953241
2568,62038082.73096421,17004.358831916463,394366783913.37,20623.570073913957,-351555781906.8155,-3486.052288852557,-111463189583.69736,-7607.23327560474,659852181456.9962,10980.555028942232,-597351608287.312,7652.5705261764415,71670243077.69116,262.6105523303553,1416652654982.9683,2618.563333004033,-358562819960.488,9383.005668817257,128410473647.99924,-357.5904079130909,-111042775032.24669,-12433.718404611505,57796405722.83493,-30810.420391405874,-16931489141.592459,621.5125148579508
2569,62055070.58419294,16987.853228724234,394717086212.30646,20617.93365061259,-351614959775.3439,-3481.029335850723,-111592406538.08682,-7605.631357157508,660038699766.9475,10978.465585747832,-597221591478.8224,7654.461586184419,71674702339.72379,262.38363120690366,1416697130158.9648,2617.5515972222347,-358403420662.60443,9383.26168394253,128404398175.70164,-357.6821116612468,-111252941219.98859,-12309.32842958612,57272455197.34109,-30874.809376439774,-16920770098.484482,640.4552124130965
2570,62072040.82428137,16970.240088436374,395066929756.0631,20612.308121773283,-351673991160.1028,-3476.0196979036346,-111721462356.82341,-7604.032083633078,660224989251.3164,10976.378078536127,-597091677403.9271,7656.349949547298,71679153129.66014,262.1569702674633,1416741542062.041,2616.5408858707838,-358244182289.7651,9383.517318156391,128398327447.11609,-357.77371534846515,-111460776302.60645,-12184.670719805683,56747960039.983986,-30938.629004862752,-16909740765.899216,659.3908796678631
2571,62088995.381024234,16954.556742859666,395416354694.1874,20606.692826359504,-351732883161.5131,-3471.022762913628,-111850371812.23953,-7602.43526996597,660411071194.6321,10974.292270881466,-596961851396.066,7658.235833238381,71683595965.3717,261.9305436770096,1416785895792.6245,2615.531084101853,-358085086748.6814,9383.772600866398,128392260776.56096,-357.86522940503676,-111666303426.08485,-12059.734036535965,56222872343.81832,-31001.885262398613,-16898400624.824093,678.321239462554
2572,62105932.67062071,16937.289596477316,395765328748.123,20601.088267814106,-351791630661.824,-3466.038955682419,-111979122957.88397,-7600.841062151002,660596928313.35,10972.20835857714,-596832125688.5199,7660.1190632993275,71688030443.44595,261.7043725278462,1416830187256.929,2614.5222863312606,-357926148915.74805,9384.027508559357,128386198735.3583,-357.9566452955144,-111869502901.86589,-11934.532985075839,55697252856.16311,-31064.570970577563,-16886751466.953217,697.244093412015
2573,62122853.51290472,16920.842284009846,396113869177.97345,20595.49415346677,-351850236892.63385,-3461.0679926306098,-112107722123.04207,-7599.249379786161,660782569705.2286,10970.12624171507,-596702494109.6833,7661.99973314381,71692456790.3884,261.47844581145296,1416874418649.4463,2613.514443816305,-357767361112.5642,9384.282053915207,128380141034.78781,-358.0479674584182,-112070384282.83397,-11809.064475706467,55171087896.68739,-31126.687946011665,-16874793489.422813,716.1599267029828
2574,62139758.80964923,16905.296744508392,396461994911.72687,20589.91016462242,-351908705351.0695,-3456.109567899713,-112236176254.14215,-7597.660134959338,660968005359.8341,10968.045810256284,-596572949853.6447,7663.877945143181,71696875253.357,261.2527514302296,1416918592375.382,2612.5075029287655,-357608714890.91016,9384.53625082313,128374087356.47906,-358.13920077349167,-112268957731.26337,-11683.324742499392,54644361017.91411,-31188.23822156602,-16862526774.026106,735.0693184655511
2575,62156646.89044528,16888.08079604712,396809671909.7399,20584.33683218775,-351967030638.06366,-3451.164130130525,-112364472753.22841,-7596.073481552493,661153217052.6993,10965.96727070553,-596443505825.2761,7665.753515902791,71701285407.27373,261.0273116261363,1416962704119.0105,2611.501563249131,-357450225941.0146,9384.790074497027,128368038303.16167,-358.2303362391748,-112465203290.4405,-11557.32916642457,54117135923.72401,-31249.214490259503,-16849953280.6279,753.969970625666
2576,62173518.89409197,16872.0036466917,397156923978.7871,20578.773759318843,-352025217067.4301,-3446.231304347599,-112492620367.26633,-7594.489309378465,661338217373.0199,10963.890483848565,-596314153401.8569,7667.62657411949,71705687561.20091,260.8021111372465,1417006756904.7087,2610.4965570306113,-357291883590.2382,9385.0435423889,128361993471.5699,-358.3213800143371,-112659134021.12698,-11431.072235512558,53589388761.72642,-31309.619680500073,-16837072931.11105,772.8627276501462
2577,62190374.53348776,16855.63939578991,397503745564.0684,20573.221020091096,-352083264022.2225,-3441.3111337756595,-112620617009.09561,-7592.907642273284,661523003269.9985,10961.815485951514,-596184894887.9121,7669.4970900861745,71710081651.60486,260.5771537374823,1417050750031.3525,2609.4925014587143,-357133690547.26434,9385.296650512804,128355952969.07884,-358.4123305627683,-112850746352.7837,-11304.559062679713,53061140125.95058,-31369.451560157766,-16823886697.092884,791.7468389084615
2578,62207213.414281115,16838.880793355376,397850128910.4272,20567.678723585876,-352141170521.28784,-3436.4036925135733,-112748459779.02786,-7591.328514062965,661707570519.7177,10959.742326498566,-596055733412.7081,7671.3650222479155,71714467587.27463,260.3524446302031,1417094682519.1658,2608.4894201093293,-356975650527.6439,9385.549393280846,128349916941.61273,-358.5031857699286,-113040035724.00586,-11177.795604373712,52532414041.985054,-31428.707574338798,-16810395665.636942,810.6214330025721
2579,62224035.54210262,16822.12782150481,398196074495.07007,20562.146847009055,-352198936962.4326,-3431.5089378168636,-112876148815.45093,-7589.751921009098,661891919284.327,10957.671005739792,-595926669039.1378,7673.2303734592815,71718845381.38696,260.1279836796973,1417138554432.8562,2607.4873127329092,-356817763493.15,9385.80177111493,128343885391.80302,-358.593945679684,-113227002256.62698,-11050.784836610426,52003222025.00036,-31487.38662389877,-16796600628.570051,829.4860865319341
2580,62240842.36654123,16806.824438608186,398541612477.1143,20556.624893423577,-352256568689.93115,-3426.626407982634,-113003695213.54852,-7588.177724170299,662076065545.2856,10955.60134609817,-595797690747.3695,7675.093306594355,71723215422.39029,259.9037514864159,1417182369600.719,2606.4860930589007,-356660015852.455,9386.053806085207,128337857804.34843,-358.68461812579955,-113411661906.03712,-10923.518793569074,51473530028.14906,-31545.492597211985,-16782501159.055328,848.3419966993522
2581,62257631.88987167,16789.52333044505,398886702136.70074,20551.11349876224,-352314059222.62836,-3421.7566432489857,-113131083905.7951,-7586.606107532261,662259987511.7141,10953.533594502094,-595668813971.489,7676.953602384378,71727577202.22304,259.67977464486086,1417226122863.2734,2605.485880179834,-356502426370.29236,9386.305468561406,128331834900.22833,-358.7751923436667,-113593992734.28911,-10796.015608421209,50943412605.86068,-31603.017463136304,-16768099717.149212,867.1864936107122
2582,62274406.04812796,16774.15825628435,399231383618.6409,20545.612007096326,-352371415558.2353,-3416.899042085134,-113258329674.75427,-7585.036886735248,662443706489.6182,10951.467513434378,-595540023953.6874,7678.811477512305,71731931235.23772,259.45602726903695,1417269819314.4082,2604.486558842739,-356344976888.9281,9386.556787891155,128325815989.44972,-358.8656787906775,-113774015851.73018,-10668.263595238785,50412820218.89521,-31659.966751528667,-16753395434.77607,886.0213217955147
2583,62291163.862390734,16757.814262775773,399575637150.826,20540.120719560324,-352428634709.61224,-3412.0538488191983,-113385425185.20615,-7583.470150307073,662627211851.9352,10949.403224367152,-595411328310.3982,7680.666825659502,71736277278.39102,259.232522359875,1417313456451.183,2603.4881874482066,-356187676610.76654,9386.807749725724,128319801427.6545,-358.9560721988246,-113951720717.05728,-10540.273203533514,49881795329.757256,-31716.3360090345,-16738389942.266958,904.8449544842151
2584,62307905.61478744,16741.75239669937,399919468876.9692,20534.639523532987,-352485718004.00635,-3407.220942415126,-113512372669.03421,-7581.9058687626675,662810506784.7255,10947.340693456628,-595282724977.148,7682.519680208963,71740615416.12523,259.00925609630605,1417357035056.3867,2602.4907492708376,-356030522901.65247,9387.058358614882,128313791118.0596,-359.0463741029009,-114127110482.23317,-10412.045303936637,49350340546.25375,-31772.12510572082,-16723083785.535221,923.6572807499979
2585,62324630.45325254,16724.838465105735,400262861649.73254,20529.16867761623,-352542662902.9768,-3402.4005291600097,-113639165758.61247,-7580.34411856041,662993582057.5917,10945.280026593227,-595154220602.7734,7684.369949041619,71744945439.1045,258.7862397818886,1417400552961.041,2601.4942951587095,-355873523774.1446,9387.308602134097,128307785371.10562,-359.13657992023286,-114300176553.11696,-10283.589474608292,48818494501.42634,-31827.330168790835,-16707478564.803045,942.4569152619135
2586,62341340.54423048,16710.090977947293,400605860290.58685,20523.70745340776,-352599477138.8935,-3397.591946027351,-113765820968.0971,-7578.784694358157,663176461479.3059,10943.22095773989,-595025798641.3287,7686.217873926105,71749267919.21625,258.5634444716641,1417444015849.1492,2600.4986961174745,-355716658905.1922,9387.558513015143,128301783413.20627,-359.2267013482208,-114470941488.81905,-10154.892094430235,48286199768.29739,-31881.95727199061,-16691573049.383097,961.2458663350592
2587,62358034.33411583,16693.78988535114,400948433243.9595,20518.25633923994,-352656155779.8935,-3392.7956020576175,-113892326610.305,-7577.227738154128,663359128139.0591,10941.163679212894,-594897471130.6865,7688.06328510678,71753582465.36455,258.34089082450487,1417487419725.762,2599.5040447914917,-355559942892.67206,9387.808068332932,128295785806.66615,-359.3167300202646,-114639389497.22382,-10025.968136169555,47753517241.52794,-31936.000248529806,-16675369498.098085,980.0219607792878
2588,62374712.333869696,16677.99975386391,401290591337.42725,20512.815148451864,-352712700917.48334,-3388.011311868493,-114018686648.04494,-7575.6731992181985,663541587723.2767,10939.108128937862,-594769234243.7136,7689.906241185646,71757889220.7275,258.1185719709067,1417530765966.8662,2598.5103108181283,-355403370953.721,9388.057276046145,128289792372.32593,-359.4066687047534,-114805526081.52577,-9896.816702430979,47220442097.2826,-31989.459732763215,-16658868230.935284,998.7853467214721
2589,62391374.73147142,16662.39760172677,401632338763.1283,20507.383800255684,-352769113539.4468,-3383.2389835965564,-114144902594.478,-7574.121057014974,663723842381.645,10937.054284625101,-594641086633.6503,7691.746765005928,71762188244.7206,257.89648534898805,1417574055107.4243,2597.5174830768074,-355246941337.19617,9388.306139276658,128283803046.94865,-359.4965184278891,-114969353387.92752,-9767.439372405415,46686979740.584564,-32042.335292617012,-16642069864.674288,1017.5358096963753
2590,62408021.1799004,16646.448428982945,401973668739.7809,20501.96238829408,-352825392821.2999,-3378.4786787494636,-114270971910.10976,-7572.5713408443335,663905888412.0145,10935.002189928678,-594513031068.2715,7693.584820314864,71766479458.72458,257.6746355275834,1417617286292.4697,2596.525582324815,-355090657314.6224,9388.554653155836,128277817959.6041,-359.58627733096705,-115130868370.32808,-9637.841888529227,46153152697.01487,-32094.624818530076,-16624975562.889101,1036.2725334863856
2591,62424652.72401728,16631.54411687556,402314603021.5983,20496.550553154295,-352881542639.7979,-3373.7300612786776,-114396902595.39798,-7571.023950468792,664087737332.3867,10932.951716906951,-594385059606.6406,7695.420524515567,71770763142.76001,257.4530085267089,1417660462281.046,2595.534546381226,-354934509089.7491,9388.802833589412,128271836738.85588,-359.6759510602025,-115290081457.9453,-9508.019150765269,45618938809.58972,-32146.3305691302,-16607585053.174616,1054.996269000079
